date,price
2015-02-14 00:00:00 UTC,259.0086
2015-02-15 00:00:00 UTC,232.9962
2015-02-16 00:00:00 UTC,235.9199
2015-02-17 00:00:00 UTC,242.4568
2015-02-18 00:00:00 UTC,234.6238
2015-02-19 00:00:00 UTC,240.2988
2015-02-20 00:00:00 UTC,244.0821
2015-02-21 00:00:00 UTC,244.1459
2015-02-22 00:00:00 UTC,235.553
2015-02-23 00:00:00 UTC,238.1319
2015-02-24 00:00:00 UTC,238.7314
2015-02-25 00:00:00 UTC,237.378
2015-02-26 00:00:00 UTC,236.1711558
2015-02-27 00:00:00 UTC,253.8991
2015-02-28 00:00:00 UTC,253.5991
2015-03-01 00:00:00 UTC,257.7075
2015-03-02 00:00:00 UTC,269.9615
2015-03-03 00:00:00 UTC,280.6242
2015-03-04 00:00:00 UTC,273.0193
2015-03-05 00:00:00 UTC,274.8255
2015-03-06 00:00:00 UTC,272.3413
2015-03-07 00:00:00 UTC,275.5846387
2015-03-08 00:00:00 UTC,274.578
2015-03-09 00:00:00 UTC,289.2957
2015-03-10 00:00:00 UTC,290.3057
2015-03-11 00:00:00 UTC,295.961
2015-03-12 00:00:00 UTC,293.9203
2015-03-13 00:00:00 UTC,288.0365
2015-03-14 00:00:00 UTC,281.4887
2015-03-15 00:00:00 UTC,285.2645
2015-03-16 00:00:00 UTC,290.0955
2015-03-17 00:00:00 UTC,284.3491
2015-03-18 00:00:00 UTC,255.6062
2015-03-19 00:00:00 UTC,260.0037
2015-03-20 00:00:00 UTC,260.9075
2015-03-21 00:00:00 UTC,259.4899
2015-03-22 00:00:00 UTC,267.7981
2015-03-23 00:00:00 UTC,266.0272
2015-03-24 00:00:00 UTC,245.1679
2015-03-25 00:00:00 UTC,246.2715
2015-03-26 00:00:00 UTC,247.5595
2015-03-27 00:00:00 UTC,247.1476
2015-03-28 00:00:00 UTC,252.0497
2015-03-29 00:00:00 UTC,241.9137
2015-03-30 00:00:00 UTC,246.5418
2015-03-31 00:00:00 UTC,243.2692
2015-04-01 00:00:00 UTC,246.7755
2015-04-02 00:00:00 UTC,252.341
2015-04-03 00:00:00 UTC,253.6227
2015-04-04 00:00:00 UTC,253.3213
2015-04-05 00:00:00 UTC,259.7118
2015-04-06 00:00:00 UTC,255.4233
2015-04-07 00:00:00 UTC,253.2085
2015-04-08 00:00:00 UTC,244.2709
2015-04-09 00:00:00 UTC,243.2006549
2015-04-10 00:00:00 UTC,234.5253
2015-04-11 00:00:00 UTC,236.4501
2015-04-12 00:00:00 UTC,235.7386
2015-04-13 00:00:00 UTC,223.9464
2015-04-14 00:00:00 UTC,217.9995
2015-04-15 00:00:00 UTC,223.0161
2015-04-16 00:00:00 UTC,227.9995
2015-04-17 00:00:00 UTC,222.4171383
2015-04-18 00:00:00 UTC,222.9537
2015-04-19 00:00:00 UTC,222.6812
2015-04-20 00:00:00 UTC,224.3086
2015-04-21 00:00:00 UTC,234.6867
2015-04-22 00:00:00 UTC,233.7807
2015-04-23 00:00:00 UTC,235.1735
2015-04-24 00:00:00 UTC,230.9863
2015-04-25 00:00:00 UTC,225.9568
2015-04-26 00:00:00 UTC,218.5065
2015-04-27 00:00:00 UTC,228.5712
2015-04-28 00:00:00 UTC,225.6423
2015-04-29 00:00:00 UTC,225.9978
2015-04-30 00:00:00 UTC,236.2208
2015-05-01 00:00:00 UTC,232.7403
2015-05-02 00:00:00 UTC,235.1563
2015-05-03 00:00:00 UTC,239.882
2015-05-04 00:00:00 UTC,238.9706
2015-05-05 00:00:00 UTC,236.0015
2015-05-06 00:00:00 UTC,229.8152
2015-05-07 00:00:00 UTC,236.845
2015-05-08 00:00:00 UTC,243.657
2015-05-09 00:00:00 UTC,241.5321
2015-05-10 00:00:00 UTC,239.5548
2015-05-11 00:00:00 UTC,241.8506
2015-05-12 00:00:00 UTC,241.5189
2015-05-13 00:00:00 UTC,235.4793
2015-05-14 00:00:00 UTC,236.704
2015-05-15 00:00:00 UTC,236.9908
2015-05-16 00:00:00 UTC,235.9781
2015-05-17 00:00:00 UTC,236.0847
2015-05-18 00:00:00 UTC,232.4757
2015-05-19 00:00:00 UTC,231.9446
2015-05-20 00:00:00 UTC,234.048
2015-05-21 00:00:00 UTC,235.4205
2015-05-22 00:00:00 UTC,240.9352
2015-05-23 00:00:00 UTC,239.0329941
2015-05-24 00:00:00 UTC,241.2417
2015-05-25 00:00:00 UTC,237.441
2015-05-26 00:00:00 UTC,237.4971
2015-05-27 00:00:00 UTC,237.2305
2015-05-28 00:00:00 UTC,237.4891
2015-05-29 00:00:00 UTC,237.0714
2015-05-30 00:00:00 UTC,233.4572
2015-05-31 00:00:00 UTC,229.6785
2015-06-01 00:00:00 UTC,223.3178
2015-06-02 00:00:00 UTC,225.7387
2015-06-03 00:00:00 UTC,225.4831
2015-06-04 00:00:00 UTC,224.1748
2015-06-05 00:00:00 UTC,224.7413
2015-06-06 00:00:00 UTC,225.2889
2015-06-07 00:00:00 UTC,223.6157
2015-06-08 00:00:00 UTC,228.7013
2015-06-09 00:00:00 UTC,229.5264
2015-06-10 00:00:00 UTC,229.0022
2015-06-11 00:00:00 UTC,229.9343
2015-06-12 00:00:00 UTC,230.5181
2015-06-13 00:00:00 UTC,232.6301
2015-06-14 00:00:00 UTC,233.6681
2015-06-15 00:00:00 UTC,237.2013
2015-06-16 00:00:00 UTC,250.4743
2015-06-17 00:00:00 UTC,247.6944
2015-06-18 00:00:00 UTC,248.552
2015-06-19 00:00:00 UTC,242.9967
2015-06-20 00:00:00 UTC,245.4754
2015-06-21 00:00:00 UTC,243.9959
2015-06-22 00:00:00 UTC,247.279
2015-06-23 00:00:00 UTC,243.8486
2015-06-24 00:00:00 UTC,240.5377
2015-06-25 00:00:00 UTC,242.4769
2015-06-26 00:00:00 UTC,242.4819
2015-06-27 00:00:00 UTC,250.621
2015-06-28 00:00:00 UTC,248.3451
2015-06-29 00:00:00 UTC,256.303874
2015-06-30 00:00:00 UTC,262.4063255
2015-07-01 00:00:00 UTC,257.5058
2015-07-02 00:00:00 UTC,254.6537509
2015-07-03 00:00:00 UTC,255.161
2015-07-04 00:00:00 UTC,260.415
2015-07-05 00:00:00 UTC,271.0401208
2015-07-06 00:00:00 UTC,268.595
2015-07-07 00:00:00 UTC,265.384452
2015-07-08 00:00:00 UTC,269.6130164
2015-07-09 00:00:00 UTC,268.8928
2015-07-10 00:00:00 UTC,285.0223
2015-07-11 00:00:00 UTC,291.8907432
2015-07-12 00:00:00 UTC,310.1915636
2015-07-13 00:00:00 UTC,290.6655
2015-07-14 00:00:00 UTC,286.6654
2015-07-15 00:00:00 UTC,283.9491881
2015-07-16 00:00:00 UTC,276.6801
2015-07-17 00:00:00 UTC,278.3728
2015-07-18 00:00:00 UTC,274.4839
2015-07-19 00:00:00 UTC,272.8061796
2015-07-20 00:00:00 UTC,277.2454
2015-07-21 00:00:00 UTC,274.9428877
2015-07-22 00:00:00 UTC,276.1756
2015-07-23 00:00:00 UTC,275.6135
2015-07-24 00:00:00 UTC,288.4447168
2015-07-25 00:00:00 UTC,288.3881586
2015-07-26 00:00:00 UTC,291.7037645
2015-07-27 00:00:00 UTC,292.6148
2015-07-28 00:00:00 UTC,293.9933
2015-07-29 00:00:00 UTC,288.7194991
2015-07-30 00:00:00 UTC,286.8366
2015-07-31 00:00:00 UTC,283.6760591
2015-08-01 00:00:00 UTC,280.7014
2015-08-02 00:00:00 UTC,281.7267
2015-08-03 00:00:00 UTC,281.8298708
2015-08-04 00:00:00 UTC,284.2393
2015-08-05 00:00:00 UTC,281.4010624
2015-08-06 00:00:00 UTC,278.0134
2015-08-07 00:00:00 UTC,278.5088138
2015-08-08 00:00:00 UTC,259.8007284
2015-08-09 00:00:00 UTC,264.3384834
2015-08-10 00:00:00 UTC,263.5782
2015-08-11 00:00:00 UTC,269.8668
2015-08-12 00:00:00 UTC,267.7126
2015-08-13 00:00:00 UTC,263.6558186
2015-08-14 00:00:00 UTC,265.1281
2015-08-15 00:00:00 UTC,260.4762323
2015-08-16 00:00:00 UTC,257.8158
2015-08-17 00:00:00 UTC,257.0634
2015-08-18 00:00:00 UTC,253.0766
2015-08-19 00:00:00 UTC,225.9602
2015-08-20 00:00:00 UTC,234.6379
2015-08-21 00:00:00 UTC,232.3324
2015-08-22 00:00:00 UTC,229.1488
2015-08-23 00:00:00 UTC,227.2454
2015-08-24 00:00:00 UTC,210.0943851
2015-08-25 00:00:00 UTC,221.3283
2015-08-26 00:00:00 UTC,225.2666
2015-08-27 00:00:00 UTC,222.9704
2015-08-28 00:00:00 UTC,231.6583
2015-08-29 00:00:00 UTC,228.4683
2015-08-30 00:00:00 UTC,228.0672
2015-08-31 00:00:00 UTC,230.0781
2015-09-01 00:00:00 UTC,227.1631
2015-09-02 00:00:00 UTC,228.6428
2015-09-03 00:00:00 UTC,226.5658
2015-09-04 00:00:00 UTC,230.0509
2015-09-05 00:00:00 UTC,234.7495
2015-09-06 00:00:00 UTC,239.1289
2015-09-07 00:00:00 UTC,240.503
2015-09-08 00:00:00 UTC,243.5587
2015-09-09 00:00:00 UTC,237.9452
2015-09-10 00:00:00 UTC,238.7763
2015-09-11 00:00:00 UTC,240.0007956
2015-09-12 00:00:00 UTC,234.9098
2015-09-13 00:00:00 UTC,230.5048
2015-09-14 00:00:00 UTC,230.21
2015-09-15 00:00:00 UTC,229.9118
2015-09-16 00:00:00 UTC,228.464
2015-09-17 00:00:00 UTC,232.746
2015-09-18 00:00:00 UTC,232.354
2015-09-19 00:00:00 UTC,231.2733
2015-09-20 00:00:00 UTC,230.6597
2015-09-21 00:00:00 UTC,226.4528
2015-09-22 00:00:00 UTC,229.8831
2015-09-23 00:00:00 UTC,229.8658
2015-09-24 00:00:00 UTC,233.9255
2015-09-25 00:00:00 UTC,234.9767
2015-09-26 00:00:00 UTC,234.5279
2015-09-27 00:00:00 UTC,232.8347
2015-09-28 00:00:00 UTC,239.2765
2015-09-29 00:00:00 UTC,237.2262
2015-09-30 00:00:00 UTC,236.0463
2015-10-01 00:00:00 UTC,237.7358
2015-10-02 00:00:00 UTC,237.2593
2015-10-03 00:00:00 UTC,238.9718
2015-10-04 00:00:00 UTC,238.6566
2015-10-05 00:00:00 UTC,240.3238
2015-10-06 00:00:00 UTC,246.444
2015-10-07 00:00:00 UTC,243.2229
2015-10-08 00:00:00 UTC,242.9008
2015-10-09 00:00:00 UTC,244.2051
2015-10-10 00:00:00 UTC,245.3209
2015-10-11 00:00:00 UTC,247.5392
2015-10-12 00:00:00 UTC,245.5661
2015-10-13 00:00:00 UTC,249.4051
2015-10-14 00:00:00 UTC,252.6956
2015-10-15 00:00:00 UTC,254.6295531
2015-10-16 00:00:00 UTC,262.3735
2015-10-17 00:00:00 UTC,270.3646
2015-10-18 00:00:00 UTC,262.2345
2015-10-19 00:00:00 UTC,264.2094
2015-10-20 00:00:00 UTC,270.2664
2015-10-21 00:00:00 UTC,267.0187
2015-10-22 00:00:00 UTC,273.573
2015-10-23 00:00:00 UTC,277.3884
2015-10-24 00:00:00 UTC,282.9566
2015-10-25 00:00:00 UTC,284.749
2015-10-26 00:00:00 UTC,285.5159
2015-10-27 00:00:00 UTC,294.8094
2015-10-28 00:00:00 UTC,303.6366
2015-10-29 00:00:00 UTC,313.9073
2015-10-30 00:00:00 UTC,325.8006
2015-10-31 00:00:00 UTC,312.2783
2015-11-01 00:00:00 UTC,324.9971
2015-11-02 00:00:00 UTC,350.7678
2015-11-03 00:00:00 UTC,398.2369
2015-11-04 00:00:00 UTC,404.3588
2015-11-05 00:00:00 UTC,387.473
2015-11-06 00:00:00 UTC,372.826
2015-11-07 00:00:00 UTC,387.06
2015-11-08 00:00:00 UTC,371.502
2015-11-09 00:00:00 UTC,380.644
2015-11-10 00:00:00 UTC,336.873
2015-11-11 00:00:00 UTC,305.983
2015-11-12 00:00:00 UTC,337.955
2015-11-13 00:00:00 UTC,337.372
2015-11-14 00:00:00 UTC,331.501
2015-11-15 00:00:00 UTC,320.484
2015-11-16 00:00:00 UTC,331.353
2015-11-17 00:00:00 UTC,335.111
2015-11-18 00:00:00 UTC,335.447
2015-11-19 00:00:00 UTC,325.568
2015-11-20 00:00:00 UTC,321.417
2015-11-21 00:00:00 UTC,325.159
2015-11-22 00:00:00 UTC,323.395
2015-11-23 00:00:00 UTC,322.829
2015-11-24 00:00:00 UTC,319.979
2015-11-25 00:00:00 UTC,328.169
2015-11-26 00:00:00 UTC,356.245
2015-11-27 00:00:00 UTC,359.011
2015-11-28 00:00:00 UTC,356.212
2015-11-29 00:00:00 UTC,371.488
2015-11-30 00:00:00 UTC,378.265
2015-12-01 00:00:00 UTC,363.45
2015-12-02 00:00:00 UTC,358.82
2015-12-03 00:00:00 UTC,360.954
2015-12-04 00:00:00 UTC,362.767
2015-12-05 00:00:00 UTC,390.645
2015-12-06 00:00:00 UTC,394.011
2015-12-07 00:00:00 UTC,394.355
2015-12-08 00:00:00 UTC,412.93
2015-12-09 00:00:00 UTC,417.368
2015-12-10 00:00:00 UTC,416.91
2015-12-11 00:00:00 UTC,452.415
2015-12-12 00:00:00 UTC,434.903
2015-12-13 00:00:00 UTC,435.815
2015-12-14 00:00:00 UTC,443.277
2015-12-15 00:00:00 UTC,464.999
2015-12-16 00:00:00 UTC,453.914
2015-12-17 00:00:00 UTC,456.473
2015-12-18 00:00:00 UTC,463.816
2015-12-19 00:00:00 UTC,462.053
2015-12-20 00:00:00 UTC,441.129
2015-12-21 00:00:00 UTC,437.809
2015-12-22 00:00:00 UTC,436.237
2015-12-23 00:00:00 UTC,442.821
2015-12-24 00:00:00 UTC,454.907
2015-12-25 00:00:00 UTC,455.742
2015-12-26 00:00:00 UTC,417.092
2015-12-27 00:00:00 UTC,423.925
2015-12-28 00:00:00 UTC,420.708
2015-12-29 00:00:00 UTC,432.154
2015-12-30 00:00:00 UTC,426.811
2015-12-31 00:00:00 UTC,431.139
2016-01-01 00:00:00 UTC,434.427
2016-01-02 00:00:00 UTC,434.326
2016-01-03 00:00:00 UTC,430.198
2016-01-04 00:00:00 UTC,433.534
2016-01-05 00:00:00 UTC,432.115
2016-01-06 00:00:00 UTC,431.343
2016-01-07 00:00:00 UTC,456.434
2016-01-08 00:00:00 UTC,454.6963
2016-01-09 00:00:00 UTC,448.709
2016-01-10 00:00:00 UTC,447.207
2016-01-11 00:00:00 UTC,448.349
2016-01-12 00:00:00 UTC,445.792
2016-01-13 00:00:00 UTC,432.12
2016-01-14 00:00:00 UTC,429.243
2016-01-15 00:00:00 UTC,365.912
2016-01-16 00:00:00 UTC,384.813
2016-01-17 00:00:00 UTC,386.356
2016-01-18 00:00:00 UTC,385.132
2016-01-19 00:00:00 UTC,379.015
2016-01-20 00:00:00 UTC,418.848
2016-01-21 00:00:00 UTC,407.815
2016-01-22 00:00:00 UTC,377.21
2016-01-23 00:00:00 UTC,389.641
2016-01-24 00:00:00 UTC,403.056
2016-01-25 00:00:00 UTC,392.326
2016-01-26 00:00:00 UTC,392.456
2016-01-27 00:00:00 UTC,394.491
2016-01-28 00:00:00 UTC,379.552
2016-01-29 00:00:00 UTC,378.912
2016-01-30 00:00:00 UTC,376.921
2016-01-31 00:00:00 UTC,364.352
2016-02-01 00:00:00 UTC,371.041
2016-02-02 00:00:00 UTC,372.868
2016-02-03 00:00:00 UTC,368.124
2016-02-04 00:00:00 UTC,388.376
2016-02-05 00:00:00 UTC,385.733
2016-02-06 00:00:00 UTC,374.905
2016-02-07 00:00:00 UTC,375.517
2016-02-08 00:00:00 UTC,371.136
2016-02-09 00:00:00 UTC,373.909
2016-02-10 00:00:00 UTC,379.829
2016-02-11 00:00:00 UTC,377.058
2016-02-12 00:00:00 UTC,382.72
2016-02-13 00:00:00 UTC,390.424
2016-02-14 00:00:00 UTC,404.144
2016-02-15 00:00:00 UTC,399.379
2016-02-16 00:00:00 UTC,407.013
2016-02-17 00:00:00 UTC,416.85
2016-02-18 00:00:00 UTC,421.422
2016-02-19 00:00:00 UTC,419.377
2016-02-20 00:00:00 UTC,441.12
2016-02-21 00:00:00 UTC,438.65
2016-02-22 00:00:00 UTC,437.803
2016-02-23 00:00:00 UTC,420.302
2016-02-24 00:00:00 UTC,423.187
2016-02-25 00:00:00 UTC,423.142
2016-02-26 00:00:00 UTC,427.029
2016-02-27 00:00:00 UTC,432.139
2016-02-28 00:00:00 UTC,432.797
2016-02-29 00:00:00 UTC,436.919
2016-03-01 00:00:00 UTC,431.371
2016-03-02 00:00:00 UTC,424.485
2016-03-03 00:00:00 UTC,420.171
2016-03-04 00:00:00 UTC,409.408
2016-03-05 00:00:00 UTC,397.241
2016-03-06 00:00:00 UTC,404.912
2016-03-07 00:00:00 UTC,413.74
2016-03-08 00:00:00 UTC,411.877
2016-03-09 00:00:00 UTC,412.319
2016-03-10 00:00:00 UTC,416.292
2016-03-11 00:00:00 UTC,419.299
2016-03-12 00:00:00 UTC,410.801
2016-03-13 00:00:00 UTC,412.495
2016-03-14 00:00:00 UTC,414.585
2016-03-15 00:00:00 UTC,415.641
2016-03-16 00:00:00 UTC,416.544
2016-03-17 00:00:00 UTC,418.4
2016-03-18 00:00:00 UTC,408.28
2016-03-19 00:00:00 UTC,406.739
2016-03-20 00:00:00 UTC,411.882
2016-03-21 00:00:00 UTC,411.091
2016-03-22 00:00:00 UTC,416.36
2016-03-23 00:00:00 UTC,418.076
2016-03-24 00:00:00 UTC,414.883
2016-03-25 00:00:00 UTC,415.743
2016-03-26 00:00:00 UTC,416.715
2016-03-27 00:00:00 UTC,425.349
2016-03-28 00:00:00 UTC,422.756
2016-03-29 00:00:00 UTC,415.547
2016-03-30 00:00:00 UTC,412.597
2016-03-31 00:00:00 UTC,415.366
2016-04-01 00:00:00 UTC,416.754
2016-04-02 00:00:00 UTC,419.67
2016-04-03 00:00:00 UTC,418.185
2016-04-04 00:00:00 UTC,419.437
2016-04-05 00:00:00 UTC,422.651
2016-04-06 00:00:00 UTC,421.656
2016-04-07 00:00:00 UTC,421.076
2016-04-08 00:00:00 UTC,418.474
2016-04-09 00:00:00 UTC,416.145
2016-04-10 00:00:00 UTC,421.133
2016-04-11 00:00:00 UTC,422.584
2016-04-12 00:00:00 UTC,426.181
2016-04-13 00:00:00 UTC,424.269
2016-04-14 00:00:00 UTC,424.932
2016-04-15 00:00:00 UTC,429.966
2016-04-16 00:00:00 UTC,430.941
2016-04-17 00:00:00 UTC,428.027
2016-04-18 00:00:00 UTC,428.506
2016-04-19 00:00:00 UTC,436.37
2016-04-20 00:00:00 UTC,441.916
2016-04-21 00:00:00 UTC,451.083
2016-04-22 00:00:00 UTC,447.488
2016-04-23 00:00:00 UTC,451.818
2016-04-24 00:00:00 UTC,459.923
2016-04-25 00:00:00 UTC,460.466
2016-04-26 00:00:00 UTC,467.856
2016-04-27 00:00:00 UTC,444.789
2016-04-28 00:00:00 UTC,449.381
2016-04-29 00:00:00 UTC,456.566
2016-04-30 00:00:00 UTC,447.903
2016-05-01 00:00:00 UTC,452.592
2016-05-02 00:00:00 UTC,444.488
2016-05-03 00:00:00 UTC,450.3
2016-05-04 00:00:00 UTC,447.119
2016-05-05 00:00:00 UTC,448.922
2016-05-06 00:00:00 UTC,461.62
2016-05-07 00:00:00 UTC,459.248
2016-05-08 00:00:00 UTC,459.283
2016-05-09 00:00:00 UTC,461.747
2016-05-10 00:00:00 UTC,450.326
2016-05-11 00:00:00 UTC,452.179
2016-05-12 00:00:00 UTC,454.731
2016-05-13 00:00:00 UTC,456.007
2016-05-14 00:00:00 UTC,455.503
2016-05-15 00:00:00 UTC,457.837
2016-05-16 00:00:00 UTC,454.893
2016-05-17 00:00:00 UTC,452.422
2016-05-18 00:00:00 UTC,453.371
2016-05-19 00:00:00 UTC,440.539
2016-05-20 00:00:00 UTC,441.888
2016-05-21 00:00:00 UTC,443.147
2016-05-22 00:00:00 UTC,438.675
2016-05-23 00:00:00 UTC,443.175
2016-05-24 00:00:00 UTC,445.769
2016-05-25 00:00:00 UTC,449.055
2016-05-26 00:00:00 UTC,453.732
2016-05-27 00:00:00 UTC,473.864
2016-05-28 00:00:00 UTC,528.545
2016-05-29 00:00:00 UTC,524.624
2016-05-30 00:00:00 UTC,534.224
2016-05-31 00:00:00 UTC,531.407
2016-06-01 00:00:00 UTC,539.168
2016-06-02 00:00:00 UTC,538.832
2016-06-03 00:00:00 UTC,570.445
2016-06-04 00:00:00 UTC,573.526
2016-06-05 00:00:00 UTC,574.4756747
2016-06-06 00:00:00 UTC,585.563
2016-06-07 00:00:00 UTC,577.9106943
2016-06-08 00:00:00 UTC,583.139
2016-06-09 00:00:00 UTC,577.607
2016-06-10 00:00:00 UTC,579.2276479
2016-06-11 00:00:00 UTC,597.746562
2016-06-12 00:00:00 UTC,671.7122785
2016-06-13 00:00:00 UTC,704.2918522
2016-06-14 00:00:00 UTC,685.9321316
2016-06-15 00:00:00 UTC,693.227
2016-06-16 00:00:00 UTC,765.463
2016-06-17 00:00:00 UTC,749.419
2016-06-18 00:00:00 UTC,756.7996013
2016-06-19 00:00:00 UTC,764.046
2016-06-20 00:00:00 UTC,734.1617358
2016-06-21 00:00:00 UTC,664.9965294
2016-06-22 00:00:00 UTC,591.895
2016-06-23 00:00:00 UTC,623.2062564
2016-06-24 00:00:00 UTC,661.4166052
2016-06-25 00:00:00 UTC,666.0566979
2016-06-26 00:00:00 UTC,629.306
2016-06-27 00:00:00 UTC,648.3
2016-06-28 00:00:00 UTC,646.843
2016-06-29 00:00:00 UTC,637.437
2016-06-30 00:00:00 UTC,671.616
2016-07-01 00:00:00 UTC,677.71
2016-07-02 00:00:00 UTC,693.047
2016-07-03 00:00:00 UTC,664.7451003
2016-07-04 00:00:00 UTC,678.7005717
2016-07-05 00:00:00 UTC,667.530518
2016-07-06 00:00:00 UTC,675.919
2016-07-07 00:00:00 UTC,638.62
2016-07-08 00:00:00 UTC,665.7445063
2016-07-09 00:00:00 UTC,653.8705125
2016-07-10 00:00:00 UTC,650.321
2016-07-11 00:00:00 UTC,649.07
2016-07-12 00:00:00 UTC,670.948
2016-07-13 00:00:00 UTC,658.15
2016-07-14 00:00:00 UTC,659.576
2016-07-15 00:00:00 UTC,665.6869915
2016-07-16 00:00:00 UTC,663.501
2016-07-17 00:00:00 UTC,678.3905582
2016-07-18 00:00:00 UTC,674.7874378
2016-07-19 00:00:00 UTC,674.557389
2016-07-20 00:00:00 UTC,670.8934741
2016-07-21 00:00:00 UTC,665.3643845
2016-07-22 00:00:00 UTC,651.09
2016-07-23 00:00:00 UTC,655.423
2016-07-24 00:00:00 UTC,660.8489235
2016-07-25 00:00:00 UTC,654.5186383
2016-07-26 00:00:00 UTC,651.31
2016-07-27 00:00:00 UTC,655.6182633
2016-07-28 00:00:00 UTC,655.8904302
2016-07-29 00:00:00 UTC,657.3423792
2016-07-30 00:00:00 UTC,654.5489803
2016-07-31 00:00:00 UTC,623.7457713
2016-08-01 00:00:00 UTC,605.747
2016-08-02 00:00:00 UTC,517.1349294
2016-08-03 00:00:00 UTC,567.3810616
2016-08-04 00:00:00 UTC,576.6037067
2016-08-05 00:00:00 UTC,576.0338
2016-08-06 00:00:00 UTC,587.635
2016-08-07 00:00:00 UTC,592.6675
2016-08-08 00:00:00 UTC,590.7125
2016-08-09 00:00:00 UTC,585.3025
2016-08-10 00:00:00 UTC,592.2668433
2016-08-11 00:00:00 UTC,587.6138
2016-08-12 00:00:00 UTC,586.53
2016-08-13 00:00:00 UTC,584.4688683
2016-08-14 00:00:00 UTC,570.7367
2016-08-15 00:00:00 UTC,567.7342837
2016-08-16 00:00:00 UTC,578.2231511
2016-08-17 00:00:00 UTC,571.461915
2016-08-18 00:00:00 UTC,572.2684198
2016-08-19 00:00:00 UTC,573.4919907
2016-08-20 00:00:00 UTC,581.9462731
2016-08-21 00:00:00 UTC,580.5870271
2016-08-22 00:00:00 UTC,585.2175
2016-08-23 00:00:00 UTC,582.0038
2016-08-24 00:00:00 UTC,577.8880532
2016-08-25 00:00:00 UTC,576.1163
2016-08-26 00:00:00 UTC,578.1038
2016-08-27 00:00:00 UTC,568.575
2016-08-28 00:00:00 UTC,573.5288
2016-08-29 00:00:00 UTC,572.5102284
2016-08-30 00:00:00 UTC,576.08
2016-08-31 00:00:00 UTC,571.7582827
2016-09-01 00:00:00 UTC,571.59
2016-09-02 00:00:00 UTC,573.9625
2016-09-03 00:00:00 UTC,596.195
2016-09-04 00:00:00 UTC,608.6888
2016-09-05 00:00:00 UTC,606.6438
2016-09-06 00:00:00 UTC,610.6838
2016-09-07 00:00:00 UTC,614.3264886
2016-09-08 00:00:00 UTC,625.4675
2016-09-09 00:00:00 UTC,621.9125
2016-09-10 00:00:00 UTC,623.0588
2016-09-11 00:00:00 UTC,605.3154152
2016-09-12 00:00:00 UTC,605.8312052
2016-09-13 00:00:00 UTC,606.645
2016-09-14 00:00:00 UTC,608.425
2016-09-15 00:00:00 UTC,605.5838
2016-09-16 00:00:00 UTC,606.5533659
2016-09-17 00:00:00 UTC,605.3438
2016-09-18 00:00:00 UTC,608.795
2016-09-19 00:00:00 UTC,608.6176343
2016-09-20 00:00:00 UTC,607.7688126
2016-09-21 00:00:00 UTC,595.8402492
2016-09-22 00:00:00 UTC,594.9588
2016-09-23 00:00:00 UTC,601.8925
2016-09-24 00:00:00 UTC,601.2725
2016-09-25 00:00:00 UTC,599.3113
2016-09-26 00:00:00 UTC,606.0970645
2016-09-27 00:00:00 UTC,604.2075
2016-09-28 00:00:00 UTC,603.555
2016-09-29 00:00:00 UTC,604.6375
2016-09-30 00:00:00 UTC,608.2575
2016-10-01 00:00:00 UTC,614.0598845
2016-10-02 00:00:00 UTC,610.3588
2016-10-03 00:00:00 UTC,611.9609027
2016-10-04 00:00:00 UTC,609.2425
2016-10-05 00:00:00 UTC,611.6363
2016-10-06 00:00:00 UTC,610.98
2016-10-07 00:00:00 UTC,616.2188
2016-10-08 00:00:00 UTC,616.5338
2016-10-09 00:00:00 UTC,614.6238
2016-10-10 00:00:00 UTC,614.3138
2016-10-11 00:00:00 UTC,640.7
2016-10-12 00:00:00 UTC,635.6163
2016-10-13 00:00:00 UTC,634.6223388
2016-10-14 00:00:00 UTC,638.18
2016-10-15 00:00:00 UTC,637.2088
2016-10-16 00:00:00 UTC,640.1863
2016-10-17 00:00:00 UTC,637.4825
2016-10-18 00:00:00 UTC,635.465
2016-10-19 00:00:00 UTC,628.4375
2016-10-20 00:00:00 UTC,628.5425
2016-10-21 00:00:00 UTC,629.7188
2016-10-22 00:00:00 UTC,652.0875
2016-10-23 00:00:00 UTC,649.6263
2016-10-24 00:00:00 UTC,648.7663
2016-10-25 00:00:00 UTC,652.6338
2016-10-26 00:00:00 UTC,673.4175
2016-10-27 00:00:00 UTC,683.3725
2016-10-28 00:00:00 UTC,687.5588
2016-10-29 00:00:00 UTC,715.4103243
2016-10-30 00:00:00 UTC,697.2773625
2016-10-31 00:00:00 UTC,698.5763
2016-11-01 00:00:00 UTC,729.205
2016-11-02 00:00:00 UTC,734.1638
2016-11-03 00:00:00 UTC,686.0613
2016-11-04 00:00:00 UTC,702.11
2016-11-05 00:00:00 UTC,704.0225
2016-11-06 00:00:00 UTC,712.1263
2016-11-07 00:00:00 UTC,706.0925
2016-11-08 00:00:00 UTC,708.94
2016-11-09 00:00:00 UTC,721.1775
2016-11-10 00:00:00 UTC,713.2141433
2016-11-11 00:00:00 UTC,715.6425
2016-11-12 00:00:00 UTC,703.76
2016-11-13 00:00:00 UTC,702.346317
2016-11-14 00:00:00 UTC,705.55
2016-11-15 00:00:00 UTC,712.1588998
2016-11-16 00:00:00 UTC,740.8993549
2016-11-17 00:00:00 UTC,738.48
2016-11-18 00:00:00 UTC,748.4263
2016-11-19 00:00:00 UTC,750.4100481
